Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5267-1,22-05-2013,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Smiths Standard Envelopes,Technology,Jumbo Drum,Delivery Truck,23-05-2013,$3.52,$5.68,$2.16,31,$15.96,6%,$1.36,$16.25,$1.39,$17.45
5267-1,09-12-2015,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,High,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,10-12-2015,$2.45,$3.89,$1.44,42,$152.98,0%,$12.42,$143.68,$7.01,$147.04
5268-1,17-02-2013,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Corporate,Yvette Biti,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,22-02-2013,$1.84,$2.88,$1.04,11,$12.20,9%,$1.22,$12.08,$0.99,$12.75
5269-1,03-09-2013,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,"Artisan Flip-Chart Easel Binder, Black",Technology,Small Box,Regular Air,05-09-2013,$13.88,$22.38,$8.50,24,$336.10,6%,$3.36,$334.84,$15.10,$336.85
5269-1,12-07-2015,Bryan Spruell,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Critical,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,14-07-2015,$1.94,$3.08,$1.14,50,$16.98,9%,$0.51,$16.47,$0.99,$28.86
5269-1,11-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,12-10-2013,$4.53,$7.30,$2.77,40,$273.52,5%,$8.47,$267.51,$7.72,$267.92
5270-1,17-06-2015,Lauren Leatherbury,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Steady Liquid Accent Highlighters,Office Supplies,Small Box,Regular Air,19-06-2015,$3.47,$6.68,$3.21,6,$65.90,3%,$5.45,$59.56,$1.50,$60.56
5270-1,18-03-2015,Erin Creighton,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Artisan Durable Poly Binders,Office Supplies,Wrap Bag,Regular Air,21-03-2015,$3.37,$5.53,$2.16,7,$253.98,3%,$7.90,$243.00,$6.98,$243.55
5271-1,17-08-2013,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,17-08-2013,$1.31,$2.84,$1.53,18,$36.20,2%,$3.35,$35.59,$0.93,$36.09
5271-1,29-08-2013,Nancy Lomonaco,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Low,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,03-09-2013,$3.65,$5.98,$2.33,9,$141.44,4%,$4.49,$136.12,$1.49,$128.53
5272-1,11-10-2013,Amy Cox,"324A King St,Newtown",Sydney,NSW,Corporate,Mihael Khan,Medium,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Regular Air,12-10-2013,$1.09,$1.68,$0.59,23,$63.84,1%,$4.47,$59.37,$1.00,$60.37
5272-1,13-09-2013,Naresj Patel,"106 Ebley Street,Bondi Junction",Sydney,NSW,Corporate,Leighton Forrest,Medium,Fluorescent Highlighters by DrawIt,Office Supplies,Small Box,Regular Air,15-09-2013,$1.95,$3.98,$2.03,1,$63.84,0%,$4.35,$52.39,$0.83,$53.97
5272-1,11-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,12-10-2013,$1.60,$2.62,$1.02,35,$63.84,4%,$4.47,$59.97,$0.80,$60.37
5272-1,07-03-2013,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Consumer,Yvette Biti,High,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,10-03-2013,$3.65,$5.98,$2.33,42,$183.88,10%,$38.22,$184.02,$1.49,$173.22
5272-1,11-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Medium,Pizazz Dustless Chalk Sticks,Technology,Small Box,Regular Air,12-10-2013,$1.09,$1.68,$0.59,14,$63.84,4%,$4.47,$59.67,$1.00,$60.37
5272-1,11-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,High,Pizazz Dustless Chalk Sticks,Office Supplies,Wrap Bag,Regular Air,12-10-2013,$1.09,$1.68,$0.59,16,$63.84,10%,$4.47,$59.37,$1.00,$60.37
5274-1,26-05-2013,Arianne Iaven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Smiths SlimLine Pencil Sharpener,Technology,Small Box,Regular Air,27-05-2013,$4.79,$11.97,$7.18,8,$227.00,0%,$2.63,$216.51,$5.81,$228.59
5274-1,18-05-2015,Sibella Parks,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,18-05-2015,$5.19,$12.98,$7.79,50,$269.32,5%,$18.84,$261.20,$3.14,$267.53
5274-1,07-10-2014,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,High,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,02-10-2014,$13.88,$22.38,$8.50,41,$573.56,2%,$0.00,$535.08,$15.10,$588.58
5274-1,06-10-2014,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,Low,Wirebound Voice Message Log Book,Office Supplies,Small Box,Express Air,02-10-2014,$2.90,$4.76,$1.86,34,$129.40,3%,$5.95,$126.81,$0.88,$128.84
5274-1,13-10-2013,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Low,300 Series Non-Flip,Office Supplies,Wrap Bag,Express Air,13-10-2013,$62.40,$155.99,$93.59,12,"$7,487.52",1%,$299.50,"$7,188.02",$8.08,"$7,196.10"
5274-1,20-09-2013,Ann Chong,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,21-09-2013,$13.88,$22.38,$8.50,11,$406.70,1%,$40.67,$366.03,$15.10,$367.52
5274-1,14-01-2014,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,17-01-2014,$3.52,$5.68,$2.16,33,$125.00,5%,$12.35,$129.05,$1.39,$124.76
5274-1,19-05-2015,Carlos Meador,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Apex Straight Scissors,Office Supplies,Small Pack,Regular Air,20-05-2015,$5.19,$12.98,$7.79,11,$239.60,3%,$2.69,$232.67,$3.14,$247.56
5274-1,13-10-2013,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Medium,300 Series Non-Flip,Office Supplies,Small Box,Regular Air,13-10-2013,$62.40,$155.99,$93.59,50,"$7,487.52",7%,$299.50,"$7,188.02",$8.08,"$7,196.10"
5276-2,17-01-2016,Cyra Reiten,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,17-01-2016,$2.52,$4.00,$1.48,16,$130.68,1%,$12.04,$113.48,$1.30,$114.57
5277-1,20-10-2013,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Small Business,Yvette Biti,Critical,12 Colored Short,Office Supplies,Small Box,Regular Air,22-10-2013,$21.56,$36.55,$14.99,6,$93.60,2%,$0.00,$93.60,$13.89,$96.00
5277-1,09-05-2013,Thea Hudgings,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Critical,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,11-05-2013,$2.52,$4.00,$1.48,24,$160.97,7%,$12.04,$152.76,$1.30,$137.55
5277-1,14-02-2013,Muhammed Yedwab,"18 Whistler St,Sydney",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Wrap Bag,Regular Air,15-02-2013,$1.17,$2.78,$1.61,18,$16.20,2%,$1.28,$14.82,$1.20,$16.55
5277-1,26-05-2013,Luzen McCrida,"797 Botany Rd,Rosebery",Sydney,NSW,Corporate,Phoebe Gour,Low,12 Ellic Surge Strip,Technology,Medium Box,Regular Air,28-05-2013,$4.46,$10.89,$6.43,47,$93.60,3%,$0.00,$93.60,$4.50,$96.00
5277-1,20-10-2013,Jonit MacIntyre,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Medium,12 Colored Short Pencils with Erasers,Office Supplies,Small Pack,Regular Air,22-10-2013,$2.68,$6.08,$3.40,30,$93.60,8%,$0.00,$93.60,$1.17,$96.00
5277-1,20-10-2013,Paul MacIntyre,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Low,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,22-10-2013,$1.09,$2.60,$1.51,19,$93.60,0%,$0.00,$93.60,$2.40,$96.00
5277-1,20-10-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Critical,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,21-10-2013,$1.09,$2.60,$1.51,19,$93.60,0%,$0.00,$93.60,$2.40,$96.00
5277-1,20-10-2013,Roy Skaria,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,High,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,21-10-2013,$1.09,$2.60,$1.51,22,$93.60,7%,$0.00,$93.60,$2.40,$96.00
5277-1,20-10-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,High,12 Colored Short Pencils,Office Supplies,Small Pack,Regular Air,21-10-2013,$1.09,$2.60,$1.51,26,$93.60,8%,$0.00,$93.60,$2.40,$96.00
5277-1,20-10-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Medium,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,21-10-2013,$1.09,$2.60,$1.51,30,$93.60,9%,$0.00,$93.60,$2.40,$96.00
5278-1,14-06-2016,Vivek Grady,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,14-06-2016,$3.99,$6.23,$2.24,35,$12.20,4%,$0.54,$123.36,$6.97,$122.76
5278-1,27-03-2013,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,27-03-2013,$3.99,$6.23,$2.24,42,$141.32,8%,$8.12,$126.00,$6.97,$128.58
5278-1,29-09-2014,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,29-09-2014,$1.84,$2.88,$1.04,1,$137.24,3%,$1.38,$127.12,$0.99,$128.52
5278-1,31-03-2014,Roland Murray,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,High,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,31-03-2014,$3.52,$5.68,$2.16,50,$95.84,7%,$0.92,$95.61,$1.39,$95.99
5278-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,29-10-2013,$1.84,$2.88,$1.04,48,$2.61,10%,$0.16,$2.45,$0.99,$2.95
5279-1,02-08-2015,Nora Pelletier,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Corporate,Nicholas Fernandes,Low,Artisan Binder Labels,Technology,Jumbo Drum,Delivery Truck,04-08-2015,$2.45,$3.89,$1.44,35,$19.82,8%,$0.39,$18.51,$7.01,$17.72
5279-1,27-07-2015,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Express Air,01-08-2015,$3.65,$5.98,$2.33,11,$133.42,9%,$14.29,$122.79,$1.49,$124.56
5279-1,27-03-2013,Erica Smith,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,27-03-2013,$2.50,$5.68,$3.18,41,$271.32,2%,$8.17,$264.99,$3.60,$273.98
5279-1,13-02-2016,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Low,Binder Posts,Office Supplies,Small Pack,Regular Air,16-02-2016,$3.50,$5.74,$2.24,49,$157.56,10%,$9.45,$124.07,$5.01,$145.56
5279-1,16-11-2013,Liz Carlisle,"2/797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Samantha Chairs,High,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,16-11-2013,$2.29,$3.69,$1.40,7,$154.98,9%,$6.20,$148.78,$0.50,$149.28
5280-1,21-10-2013,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,23-10-2013,$3.65,$5.98,$2.33,41,$239.20,3%,$0.00,$239.20,$1.49,$240.69
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Small Business,Phoebe Gour,Not Specified,Artisan Durable Binders,Office Supplies,Small Box,Regular Air,23-10-2013,$1.84,$2.88,$1.04,31,$239.20,8%,$0.00,$239.20,$1.49,$240.69
5280-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,27-07-2014,$8.92,$29.74,$20.82,4,$446.97,10%,$18.48,$491.04,$6.64,$403.83
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,$3.65,$5.98,$2.33,23,$239.20,7%,$0.00,$239.20,$1.49,$240.69
5280-1,09-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,16-08-2013,$2.50,$5.68,$3.18,25,$273.72,9%,$28.97,$265.35,$3.60,$279.43
5280-1,21-10-2013,Benjamin Farhat,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,22-10-2013,$3.65,$5.98,$2.33,19,$239.20,1%,$0.00,$239.20,$1.49,$240.69
5280-1,22-07-2013,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Consumer,Nicholas Fernandes,Not Specified,Economy Binders,Office Supplies,Small Box,Regular Air,23-07-2013,$1.33,$2.08,$0.75,39,$22.88,9%,$0.23,$22.65,$1.49,$24.14
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,High,Artisan Hanging File Binders,Technology,Small Box,Regular Air,23-10-2013,$3.65,$5.98,$2.33,2,$239.20,3%,$0.00,$239.20,$1.49,$240.69
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Low,Artisan Durable Poly Binders,Technology,Small Box,Regular Air,23-10-2013,$3.37,$5.53,$2.16,29,$239.20,4%,$0.00,$239.20,$6.98,$240.69
5280-1,16-07-2013,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan Durable Poly Binders,Office Supplies,Small Pack,Regular Air,17-07-2013,$3.37,$5.53,$2.16,39,$264.00,4%,$7.30,$246.18,$6.98,$258.37
5280-1,21-10-2013,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,$3.65,$5.98,$2.33,20,$239.20,10%,$0.00,$239.20,$1.49,$240.69
5280-1,21-10-2013,Kelly Lampkin,"310 Wattle St,Ultimo",Sydney,NSW,Corporate,Eanya Zhang,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,22-10-2013,$3.65,$5.98,$2.33,7,$239.20,8%,$0.00,$239.20,$1.49,$240.69
5280-1,15-04-2015,Peel Damper,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Alto Perma 2700 Stacking Storage Drawers,Technology,Small Pack,Regular Air,17-04-2015,$8.92,$29.74,$20.82,11,$427.28,4%,$26.54,$407.05,$6.64,$404.53
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,23-10-2013,$3.65,$5.98,$2.33,34,$239.20,0%,$0.00,$239.20,$1.49,$240.69
5280-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan Hanging File Binders,Office Supplies,Small Box,Regular Air,23-10-2013,$3.65,$5.98,$2.33,18,$239.20,5%,$0.00,$239.20,$1.49,$240.69
5281-1,01-05-2015,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,High,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,02-05-2015,$10.07,$15.98,$5.91,9,$481.78,0%,$23.53,$487.05,$4.00,$475.53
5281-1,20-10-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Critical,Binder Clips by OIC,Office Supplies,Wrap Bag,Regular Air,21-10-2013,$0.93,$1.48,$0.55,22,$2.64,4%,$0.16,$2.15,$0.70,$2.85
5281-1,17-02-2013,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Self-Adhesive Ring Binder Labels,Office Supplies,Wrap Bag,Regular Air,22-02-2013,$2.18,$3.52,$1.34,27,$13.80,0%,$1.29,$13.36,$6.83,$14.25
5282-1,21-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Express Air,23-10-2013,$1.18,$1.88,$0.70,39,$62.04,7%,$4.34,$57.70,$1.49,$59.19
5282-1,01-01-2015,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,High,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,03-01-2015,$3.84,$6.30,$2.46,10,$239.40,4%,$2.69,$231.04,$0.50,$214.51
5282-1,21-10-2013,Amy Cox,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Critical,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,23-10-2013,$1.18,$1.88,$0.70,39,$62.04,7%,$4.34,$57.72,$1.49,$59.14
5282-1,11-10-2013,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Pizazz Dustless Chalk Sticks,Office Supplies,Small Box,Regular Air,12-10-2013,$1.09,$1.68,$0.59,33,$63.84,8%,$4.47,$59.37,$1.00,$60.37
5282-1,10-06-2013,Nora Paige,"83-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Low,Binder Posts,Technology,Jumbo Drum,Delivery Truck,12-06-2013,$3.50,$5.74,$2.24,47,"$1,325.00",10%,$122.31,"$1,328.05",$5.01,"$1,345.05"
5283-1,10-09-2013,Matthew Clasen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,14-09-2013,$1.94,$3.08,$1.14,38,$83.84,10%,$2.93,$71.44,$0.99,$79.74
5284-1,22-07-2013,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Low,Smiths Standard Envelopes,Office Supplies,Wrap Bag,Regular Air,29-07-2013,$3.52,$5.68,$2.16,39,$226.10,5%,$2.63,$215.81,$1.39,$227.53
5284-1,09-06-2013,Fley Castell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Low,Artisan Hi-Liter Smear-Safe Highlighters,Technology,Small Box,Regular Air,09-06-2013,$2.98,$5.84,$2.86,8,$225.12,1%,$8.26,$213.88,$0.83,$224.10
5284-1,01-02-2015,Custer Chalkon,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,03-02-2015,$2.26,$3.58,$1.32,42,$239.70,5%,$2.69,$213.09,$5.47,$214.53
5284-1,17-07-2015,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,19-07-2015,$4.53,$7.30,$2.77,23,$278.50,2%,$27.65,$250.59,$7.72,$253.95
5284-1,22-05-2015,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Medium,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,24-05-2015,$1.84,$2.88,$1.04,5,$31.68,8%,$2.15,$20.83,$0.99,$31.84
5284-1,08-12-2013,Bel Wallans,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,10-12-2013,$3.84,$6.30,$2.46,27,$207.93,3%,$23.25,$215.09,$0.50,$273.59
5284-1,28-10-2013,Paul Prost,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,Low,13 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,29-10-2013,$1.09,$2.60,$1.51,44,$43.20,1%,$3.46,$39.74,$2.40,$47.52
5284-1,01-12-2014,Jesus Ocampo,"60 Commercial Rd,Prahran",Melbourne,VIC,Consumer,Yvette Biti,Not Specified,Artisan 474 Labels,Technology,Small Pack,Regular Air,08-12-2014,$1.84,$2.88,$1.04,21,$27.92,1%,$0.75,$26.13,$0.99,$27.42
5285-1,03-09-2013,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Artisan 48 Labels,Office Supplies,Small Pack,Regular Air,05-09-2013,$3.84,$6.30,$2.46,8,$129.24,8%,$3.96,$126.72,$0.50,$227.22
5285-1,17-10-2014,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Box,Express Air,19-10-2014,$2.98,$5.84,$2.86,29,$43.46,3%,$2.56,$42.14,$0.83,$49.00
5285-1,27-09-2014,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,02-10-2014,$2.45,$3.89,$1.44,19,$306.94,10%,$0.00,$208.43,$7.01,$204.62
5285-1,26-09-2013,Tamara Dhonney,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Medium,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Pack,Regular Air,02-10-2013,$4.59,$7.28,$2.69,22,$255.08,7%,$23.13,$227.51,$11.15,$221.53
5285-1,30-07-2013,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Consumer,Nicholas Fernandes,Critical,Desktop 3-Pocket Hot File,Technology,Jumbo Drum,Delivery Truck,31-07-2013,$22.18,$54.10,$31.92,42,"$2,262.20",7%,$37.68,"$2,206.08",$19.99,"$2,217.14"
5286-1,10-05-2016,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Low,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,12-05-2016,$2.90,$4.76,$1.86,14,$35.94,3%,$1.35,$36.55,$0.88,$36.46
5286-1,13-01-2015,Max Jones,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Medium,OIC Thumb-Tacks,Office Supplies,Small Box,Express Air,15-01-2015,$0.71,$1.14,$0.43,27,$16.95,10%,$1.69,$16.25,$0.70,$15.44
5286-1,19-04-2013,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,High,12 Colored Short Pencils,Office Supplies,Wrap Bag,Regular Air,20-04-2013,$1.09,$2.60,$1.51,14,$53.88,8%,$3.43,$50.67,$2.40,$51.47
5286-1,28-12-2014,Tim Taslimi,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Wrap Bag,Express Air,28-12-2014,$4.53,$7.30,$2.77,43,$270.90,1%,$10.80,$275.10,$7.72,$263.22
5286-1,26-10-2013,Tamara Wizlingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Not Specified,Binding Machine Supplies,Technology,Small Box,Regular Air,28-10-2013,$18.38,$29.17,$10.79,18,$330.66,10%,$3.06,$305.64,$6.27,$304.53
5286-1,31-12-2015,Matt Collister,"99 Glebe Point Rd,Glebe",Sydney,NSW,Small Business,Natasha Song,Medium,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Regular Air,01-01-2016,$21.56,$36.55,$14.99,39,"$1,059.89",8%,$515.99,$901.98,$13.89,$918.09
5286-1,22-07-2013,Rick Hansen,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,High,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,23-07-2013,$1.84,$2.88,$1.04,43,$61.98,9%,$0.33,$52.66,$0.99,$53.27
5286-1,30-07-2013,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Small Business,Nicholas Fernandes,High,Artisan 48 Labels,Furniture,Small Pack,Regular Air,31-07-2013,$3.84,$6.30,$2.46,31,$227.60,3%,$5.66,$223.16,$0.50,$223.26
5286-1,13-01-2014,Ashley Jarboe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Wrap Bag,Regular Air,18-01-2014,$13.64,$20.98,$7.34,17,$627.62,9%,$422.16,$536.02,$1.49,$538.24
