Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5558-2,18-07-2014,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Corporate,Phoebe Gour,High,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,25-07-2014,$1.30,$2.88,$1.58,26,$134.48,7%,$6.72,$127.76,$1.01,$129.71
5558-2,18-07-2014,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Small Business,Phoebe Gour,High,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,25-07-2014,$1.30,$2.88,$1.58,47,$134.48,0%,$6.72,$127.76,$1.01,$129.71
5558-2,18-07-2014,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Home Office,Phoebe Gour,Medium,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,25-07-2014,$1.30,$2.88,$1.58,6,$134.48,6%,$6.72,$127.76,$1.01,$129.71
5558-2,18-07-2014,Jere Hund,"224A Gertrude St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,21-07-2014,$1.31,$2.84,$1.53,18,$134.48,10%,$6.72,$127.76,$0.93,$129.71
5558-2,05-08-2014,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Low,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Wrap Bag,Regular Air,07-08-2014,$1.30,$2.88,$1.58,48,$134.48,7%,$6.72,$127.76,$1.01,$129.71
5558-2,18-07-2014,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Steady Colorific Eriasable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,25-07-2014,$5.33,$8.60,$3.27,40,$134.48,3%,$6.72,$127.76,$6.19,$129.71
5558-2,19-06-2014,Barry Pond,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Not Specified,"Steady Colorific Colored Pencils, 12/Box",Office Supplies,Small Box,Regular Air,21-06-2014,$1.30,$2.88,$1.58,21,$136.36,3%,$7.35,$125.75,$1.01,$129.71
5558-2,04-01-2014,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Low,Desktop 3-Pocket Hot File,Office Supplies,Small Pack,Regular Air,05-01-2014,$22.18,$54.10,$31.92,47,"$2,272.20",4%,$45.44,"$2,226.76",$19.99,"$2,246.75"
5559-1,09-12-2015,Emily Grady,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,10-12-2015,$3.32,$5.18,$1.86,8,$599.55,10%,$49.93,$549.55,$2.04,$556.82
5559-1,29-12-2013,Christy Brittain,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Home Office,Mihael Khan,Low,Smiths Standard Envelopes,Office Supplies,Small Box,Regular Air,30-12-2013,$3.52,$5.68,$2.16,50,$160.98,9%,$13.00,$152.08,$1.39,$158.68
5559-1,29-06-2014,Xylona Price,"98-104 Parramatta Rd,Camperdown",Sydney,NSW,Corporate,Phoebe Gour,Critical,Artisan 481 Labels,Technology,Small Box,Regular Air,29-06-2014,$1.94,$3.08,$1.14,44,$113.64,9%,$12.14,$112.76,$0.99,$113.15
5559-1,24-02-2014,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Wrap Bag,Express Air,26-02-2014,$8.92,$29.74,$20.82,48,$341.65,10%,$10.43,$385.66,$6.64,$385.52
5559-2,18-07-2014,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Consumer,Phoebe Gour,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Technology,Small Box,Regular Air,25-07-2014,$1.31,$2.84,$1.53,39,$134.48,9%,$6.72,$127.76,$0.93,$129.71
5560-1,08-10-2014,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Consumer,Tina Carlton,Low,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,10-10-2014,$2.98,$5.84,$2.86,49,$40.60,0%,$1.62,$39.94,$0.83,$40.43
5560-1,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,Low,Economy Binders,Technology,Small Box,Regular Air,24-07-2014,$1.33,$2.08,$0.75,31,$41.60,0%,$1.66,$39.94,$1.49,$41.43
5560-1,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,High,Economy Binders,Technology,Medium Box,Regular Air,24-07-2014,$1.33,$2.08,$0.75,7,$41.60,3%,$1.66,$39.94,$1.49,$41.43
5560-1,27-07-2014,Molie Backet,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,High,Economy Binders,Furniture,Large Box,Regular Air,29-07-2014,$1.33,$2.08,$0.75,30,$41.60,3%,$1.66,$39.94,$1.49,$41.43
5560-1,03-09-2014,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Economy Binders,Technology,Jumbo Drum,Delivery Truck,10-09-2014,$1.33,$2.08,$0.75,39,$41.60,8%,$1.66,$39.94,$1.49,$41.43
5560-1,03-04-2014,Alex Grayson,"644 George St,Sydney",Sydney,NSW,Small Business,Radhya Staples,Critical,Economy Binders,Office Supplies,Wrap Bag,Regular Air,05-04-2014,$1.33,$2.08,$0.75,31,$41.60,1%,$1.66,$39.94,$1.49,$41.43
5560-1,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Small Business,Leighton Forrest,Low,Economy Binders,Office Supplies,Wrap Bag,Regular Air,24-07-2014,$1.33,$2.08,$0.75,22,$41.60,10%,$1.66,$39.94,$1.49,$41.43
5560-1,26-11-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,Low,Economy Binders,Technology,Small Box,Regular Air,28-11-2013,$1.33,$2.08,$0.75,5,$41.20,6%,$3.46,$39.94,$1.49,$41.43
5560-1,21-09-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Artisan 474 Labels,Office Supplies,Small Pack,Regular Air,22-09-2014,$1.84,$2.88,$1.04,44,$37.82,6%,$2.35,$35.53,$0.99,$36.85
5560-1,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Medium,Economy Binders,Office Supplies,Small Box,Regular Air,24-07-2014,$1.33,$2.08,$0.75,50,$41.60,8%,$1.66,$39.94,$1.49,$41.43
5560-1,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Economy Binders,Office Supplies,Small Box,Regular Air,24-07-2014,$1.33,$2.08,$0.75,42,$41.60,4%,$1.66,$39.94,$1.49,$41.43
5560-2,22-07-2014,Gene Hale,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Critical,EcoTones Memo Sheets,Furniture,Large Box,Regular Air,24-07-2014,$2.52,$4.00,$1.48,44,$41.60,8%,$1.66,$39.94,$1.30,$41.43
5561-1,13-10-2013,Becky Castell,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Low,Artisan Lamy Binders,Office Supplies,Small Box,Regular Air,15-10-2013,$3.37,$5.53,$2.16,41,$635.52,4%,$434.55,$521.54,$6.98,$536.02
5561-1,25-04-2016,Stuart Van,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Critical,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,27-04-2016,$5.19,$12.98,$7.79,8,$399.60,4%,$19.98,$372.66,$3.14,$388.43
5562-1,24-07-2014,Sonia Sunley,"1/50-58 Hunter St,Sydney",Sydney,NSW,Corporate,Preston Senome,Low,Smiths Metal Binder Clips,Office Supplies,Small Pack,Regular Air,26-07-2014,$1.60,$2.62,$1.02,35,$63.80,1%,$5.90,$65.10,$0.80,$60.41
5562-1,24-07-2014,Sonia Sunley,"1/50-58 Hunter St,Sydney",Sydney,NSW,Small Business,Preston Senome,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,26-07-2014,$1.60,$2.62,$1.02,27,$65.50,3%,$5.90,$59.61,$0.80,$60.41
5562-1,09-01-2015,Katrina Willman,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Yvette Biti,Low,Smiths Metal Binder Clips,Technology,Small Pack,Express Air,11-01-2015,$1.60,$2.62,$1.02,5,$66.00,0%,$1.40,$59.64,$0.80,$60.41
5562-1,11-09-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,13-09-2014,$1.60,$2.62,$1.02,23,$63.50,1%,$5.90,$59.60,$0.80,$60.41
5562-1,12-09-2014,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,19-09-2014,$1.60,$2.62,$1.02,43,$65.50,9%,$5.90,$59.61,$0.80,$60.41
5562-1,23-04-2015,Deborah Brumfield,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,23-04-2015,$2.50,$5.68,$3.18,7,$167.92,9%,$1.86,$165.20,$3.60,$167.92
5562-1,24-07-2014,Sonia Sunley,"1/50-58 Hunter St,Sydney",Sydney,NSW,Home Office,Preston Senome,Not Specified,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,26-07-2014,$1.60,$2.62,$1.02,27,$65.50,0%,$5.90,$59.61,$0.80,$60.41
5562-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,07-12-2013,$13.64,$20.98,$7.34,10,$683.86,9%,$100.68,$630.98,$1.49,$665.88
5562-1,30-06-2014,Monica Federle,"834 Bourke St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Medium,Smiths Metal Binder Clips,Technology,Small Box,Regular Air,03-07-2014,$1.60,$2.62,$1.02,22,$65.50,7%,$5.90,$59.61,$0.80,$60.41
5562-1,18-06-2015,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,18-06-2015,$1.60,$2.62,$1.02,16,$62.00,2%,$2.24,$59.60,$0.80,$61.41
5562-1,24-07-2014,Sonia Sunley,"1/50-58 Hunter St,Sydney",Sydney,NSW,Home Office,Preston Senome,Medium,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,26-07-2014,$1.60,$2.62,$1.02,44,$65.50,4%,$5.90,$59.61,$0.80,$60.41
5562-1,26-03-2016,Sandra Flanagan,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,Adesso Programmable 142-Key Keyboard,Technology,Small Box,Regular Air,28-03-2016,$32.02,$152.48,$120.46,20,"$1,295.76",4%,$0.00,"$1,263.94",$4.00,"$1,269.44"
5564-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Medium,Self-Adhesive Ring Binder Labels,Office Supplies,Small Box,Express Air,29-07-2014,$2.18,$3.52,$1.34,21,$144.90,2%,$14.49,$130.41,$6.83,$130.90
5564-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Critical,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,27-07-2014,$4.89,$7.64,$2.75,8,$144.90,4%,$14.49,$130.41,$1.39,$130.90
5564-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,Self-Adhesive Removable Labels,Technology,Small Box,Regular Air,26-07-2014,$1.98,$3.15,$1.17,36,$144.90,0%,$14.49,$130.41,$0.49,$130.90
5564-1,25-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Self-Adhesive Removable Labels,Office Supplies,Wrap Bag,Regular Air,27-07-2014,$1.98,$3.15,$1.17,39,$144.90,8%,$14.49,$130.41,$0.49,$130.90
5564-1,27-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Small Business,Yvette Biti,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,29-07-2014,$8.31,$15.98,$7.67,4,$144.90,1%,$14.49,$130.41,$6.50,$130.90
5565-1,03-10-2013,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Critical,1726 Digital Answering Machine,Office Supplies,Wrap Bag,Regular Air,04-10-2013,$8.82,$20.99,$12.17,35,$524.75,10%,$26.24,$497.25,$4.81,$503.52
5565-1,17-03-2013,Erica Smith,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Home Office,Natasha Song,Low,OIC Thumb-Tacks,Technology,Small Box,Regular Air,17-03-2013,$0.71,$1.14,$0.43,6,$46.25,10%,$1.62,$42.45,$0.70,$43.12
5566-1,21-03-2014,Justin Ellison,"163 Concord Road,North Strathfield",Sydney,NSW,Small Business,Charlie Bui,Critical,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,26-03-2014,$2.74,$4.49,$1.75,46,$5.60,6%,$0.10,$5.60,$1.49,$13.40
5566-2,26-07-2014,Victoria Wilson,"1/160 Anzac Parade,Kensington",Sydney,NSW,Consumer,Natasha Song,Not Specified,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,02-08-2014,$1.60,$2.62,$1.02,47,$26.20,3%,$2.10,$24.10,$0.80,$24.90
5566-2,31-05-2015,Laura Armstrong,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,High,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,01-06-2015,$1.60,$2.62,$1.02,50,$25.20,7%,$0.70,$24.10,$0.80,$24.90
5567-1,10-01-2014,Anne Pryor,"1-2/299 Sussex St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,Medium,3wax Printer,Office Supplies,Small Box,Regular Air,10-01-2014,$219.61,$535.64,$316.03,6,$48.60,6%,$4.37,$45.29,$14.70,$52.01
5567-1,16-07-2013,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Corporate,Samantha Chairs,Medium,Office Shears by Apex,Office Supplies,Small Box,Regular Air,17-07-2013,$0.94,$2.08,$1.14,46,$91.68,4%,$3.67,$88.05,$2.56,$88.33
5569-1,04-09-2013,Darrin Martin,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Medium,Emerson C82 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,06-09-2013,$76.79,$119.99,$43.20,45,"$1,524.90",0%,$122.20,"$1,248.38",$14.00,"$1,249.39"
5569-1,31-07-2013,Brand Markne,"834 Bourke St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Not Specified,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,02-08-2013,$4.53,$7.30,$2.77,33,$294.72,9%,$29.37,$264.55,$7.72,$279.71
5569-1,10-12-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Consumer,Nicholas Fernandes,Critical,Binder Posts,Office Supplies,Wrap Bag,Regular Air,11-12-2014,$3.50,$5.74,$2.24,2,$47.60,3%,$4.73,$44.53,$5.01,$55.70
5570-1,31-05-2013,Raymond Fair,"61 York St,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,Colored Envelopes,Technology,Small Box,Regular Air,02-06-2013,$2.25,$3.69,$1.44,39,$166.52,9%,$13.65,$157.85,$2.50,$156.93
5570-1,19-04-2013,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Low,Smiths Bulldog Clip,Technology,Jumbo Drum,Delivery Truck,20-04-2013,$2.31,$3.78,$1.47,35,$119.80,8%,$4.69,$116.57,$0.71,$118.37
5570-1,22-08-2015,Bryan Spruell,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,27-08-2015,$4.79,$11.97,$7.18,3,$95.98,4%,$8.59,$86.99,$5.81,$95.19
5570-1,10-01-2015,Max Jones,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Low,Apex Straight Scissors,Technology,Small Box,Regular Air,12-01-2015,$5.19,$12.98,$7.79,29,$872.50,3%,$61.10,$827.53,$3.14,$826.32
5570-1,30-07-2014,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Low,Artisan Round Ring Poly Binders,Office Supplies,Small Box,Regular Air,31-07-2014,$1.82,$2.84,$1.02,5,$31.68,6%,$0.63,$31.05,$5.44,$36.38
5571-1,09-06-2013,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,High,Security-Tint Envelopes,Office Supplies,Wrap Bag,Regular Air,10-06-2013,$4.89,$7.64,$2.75,47,$157.08,0%,$12.85,$142.58,$1.39,$123.78
5571-1,05-08-2014,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Corporate,Connor Betts,Not Specified,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,07-08-2014,$1.09,$2.60,$1.51,15,$111.80,10%,$6.71,$105.09,$2.40,$107.49
5572-1,03-05-2014,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Small Business,Yvette Biti,Medium,Apex Box Cutter Scissors,Office Supplies,Wrap Bag,Regular Air,07-05-2014,$4.19,$10.23,$6.04,23,$199.00,1%,$19.95,$185.58,$4.68,$176.71
5572-1,20-10-2013,Roy Skaria,"2/797 Botany Rd,Rosebery",Sydney,NSW,Small Business,Samantha Chairs,Not Specified,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,21-10-2013,$3.32,$5.18,$1.86,49,$93.92,9%,$0.00,$93.34,$2.04,$96.33
5572-1,27-06-2014,Alejandro Ballentine,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Box Cutter Scissors,Technology,Small Box,Regular Air,28-06-2014,$4.19,$10.23,$6.04,46,$166.32,2%,$15.64,$152.70,$4.68,$162.52
5574-1,30-07-2014,Denny Joy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,High,Security-Tint Envelopes,Office Supplies,Small Box,Regular Air,01-08-2014,$4.89,$7.64,$2.75,5,$53.48,8%,$3.21,$50.27,$1.39,$51.66
5574-1,30-03-2015,Mike Kennedy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Medium,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Regular Air,01-04-2015,$178.83,$415.88,$237.05,50,"$1,312.61",2%,$78.76,"$1,253.89",$11.37,"$1,273.93"
5574-1,02-09-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Critical,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,04-09-2014,$10.07,$15.98,$5.91,39,$469.92,7%,$18.50,$451.10,$4.00,$465.29
5574-1,25-05-2013,Shui Tom,"1 John Street,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Low,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,26-05-2013,$13.88,$22.38,$8.50,27,$385.08,6%,$38.81,$378.93,$15.10,$358.45
5574-1,26-12-2014,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Medium,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,29-12-2014,$4.53,$7.30,$2.77,32,$298.50,1%,$14.93,$272.53,$7.72,$273.54
5574-1,21-09-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,Critical,Artisan Durable Poly Binders,Technology,Small Box,Regular Air,22-09-2014,$3.37,$5.53,$2.16,12,$53.70,10%,$2.69,$52.09,$6.98,$51.63
5575-1,25-10-2013,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Home Office,Leighton Forrest,Low,Artisan Hanging File Binders,Technology,Jumbo Drum,Delivery Truck,27-10-2013,$3.65,$5.98,$2.33,42,$119.40,0%,$4.69,$116.45,$1.49,$117.99
5576-1,16-07-2013,George Zrebassa,"93 MacLeay St,Potts Point",Sydney,NSW,Small Business,Natasha Song,Critical,Barrel Sharpener,Office Supplies,Wrap Bag,Express Air,17-07-2013,$1.46,$3.57,$2.11,32,$43.68,3%,$1.66,$30.70,$4.17,$33.26
5576-1,19-11-2014,Callia Suhley,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Bagged Rubber Bands,Technology,Small Box,Regular Air,21-11-2014,$0.24,$1.26,$1.02,1,$53.48,0%,$3.21,$50.27,$0.70,$53.66
5576-1,06-12-2016,Ben Peterman,"2a/285A Crown St,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Low,300 Series Non-Flip,Office Supplies,Wrap Bag,Regular Air,08-12-2016,$62.40,$155.99,$93.59,47,"$7,014.08",7%,$70.14,"$6,947.94",$8.08,"$6,947.94"
5576-1,03-08-2014,Stephanie Ulpright,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Critical,Binder Posts,Office Supplies,Small Box,Regular Air,04-08-2014,$3.50,$5.74,$2.24,9,$40.18,9%,$1.61,$38.57,$5.01,$43.58
5576-1,03-08-2014,Frank Hawley,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,Medium,Binder Posts,Office Supplies,Small Box,Regular Air,03-08-2014,$3.50,$5.74,$2.24,8,$40.18,7%,$1.61,$38.57,$5.01,$43.58
5578-1,17-04-2014,Dean Percer,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,Ames Color-File Green Diamond Border X-ray Mailers,Furniture,Small Pack,Regular Air,18-04-2014,$52.07,$83.98,$31.91,1,"$2,554.80",10%,$156.81,"$2,316.19",$5.01,"$2,318.69"
5578-1,05-08-2014,Ed Ludwig,"222 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Critical,12 Colored Short Pencils,Office Supplies,Small Box,Regular Air,07-08-2014,$1.09,$2.60,$1.51,36,$111.80,5%,$6.71,$105.09,$2.40,$107.49
5578-1,25-06-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Small Business,Tina Carlton,Not Specified,UGen Ultra Cordless Optical Suite,Technology,Small Box,Regular Air,27-06-2013,$54.52,$100.97,$46.45,43,"$3,154.10",5%,$36.14,"$3,610.09",$7.18,"$3,310.09"
5578-1,05-08-2014,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Medium,1726 Digital Answering Machine,Office Supplies,Small Box,Regular Air,07-08-2014,$8.82,$20.99,$12.17,48,$111.80,1%,$6.71,$105.09,$4.81,$107.49
5578-1,05-08-2014,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,High,12 Colored Short Pencils,Technology,Large Box,Regular Air,07-08-2014,$1.09,$2.60,$1.51,46,$111.80,7%,$6.71,$105.09,$2.40,$107.49
5578-2,27-07-2015,Randy Ferguson,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,Low,OIC Thumb-Tacks,Office Supplies,Wrap Bag,Regular Air,29-07-2015,$0.71,$1.14,$0.43,38,$53.75,2%,$2.69,$51.09,$0.70,$53.69
5579-1,06-08-2014,Carol Adams,"181 Enmore Rd,Enmore",Sydney,NSW,Corporate,Radhya Staples,Not Specified,Artisan 473 Labels,Technology,Small Pack,Regular Air,06-08-2014,$1.84,$2.88,$1.04,7,$191.66,1%,$19.14,$172.22,$0.99,$173.71
5579-1,19-05-2015,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,Low,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Express Air,20-05-2015,$2.26,$3.58,$1.32,15,$40.18,3%,$2.41,$38.57,$5.47,$43.59
5579-1,27-12-2014,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,High,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,29-12-2014,$3.32,$5.18,$1.86,23,$96.38,2%,$0.90,$94.98,$2.04,$95.71
5579-2,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Corporate,Mihael Khan,Low,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Express Air,02-11-2013,$3.65,$5.98,$2.33,39,$163.98,5%,$3.10,$151.86,$1.49,$152.57
5580-1,04-07-2014,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,High,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,06-07-2014,$3.32,$5.18,$1.86,1,$43.68,2%,$5.00,$40.80,$2.04,$43.15
5580-1,19-12-2015,Olvera Toch,"3 Carrington Road ,Box Hill",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"210 Trimline Phone, White",Technology,Small Box,Regular Air,21-12-2015,$9.91,$15.99,$6.08,29,$830.60,3%,$18.52,$799.95,$11.28,$700.39
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,09-08-2014,$3.32,$5.18,$1.86,23,$88.06,6%,$1.76,$86.30,$2.04,$88.34
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,09-08-2014,$3.32,$5.18,$1.86,33,$88.06,8%,$1.76,$86.30,$2.04,$88.34
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Low,Alto Memo Cubes,Technology,Medium Box,Regular Air,09-08-2014,$3.32,$5.18,$1.86,27,$88.06,1%,$1.76,$86.30,$2.04,$88.34
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,09-08-2014,$3.32,$5.18,$1.86,21,$88.06,6%,$1.76,$86.30,$2.04,$88.34
5581-1,12-03-2014,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Small Business,Mihael Khan,Not Specified,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,14-05-2014,$8.31,$15.98,$7.67,19,$528.80,7%,$10.18,$504.82,$6.50,$588.54
